Wall time,Step,Value
1678837391.992565,0,1.008922815322876
1678837392.3510919,1,1.0089259147644043
1678837392.6262224,2,1.0089040994644165
1678837392.9836254,3,1.008806824684143
1678837393.2773826,4,1.0086007118225098
1678837393.5644224,5,1.0082811117172241
1678837393.8158865,6,1.0078561305999756
1678837394.2150333,7,1.0073413848876953
1678837394.4638007,8,1.006756067276001
1678837394.8416324,9,1.0061190128326416
1678837395.1078463,10,1.0054471492767334
1678837395.5339994,11,1.0047544240951538
1678837395.7857654,12,1.0040510892868042
1678837396.0735412,13,1.0033433437347412
1678837396.3848321,14,1.00263512134552
1678837396.6675103,15,1.001927375793457
1678837397.0232072,16,1.0012190341949463
1678837397.3566608,17,1.0005093812942505
1678837397.8118474,18,0.9997960329055786
1678837398.0943654,19,0.9990771412849426
1678837398.3779368,20,0.9983512759208679
1678837398.6859753,21,0.9976174235343933
1678837399.0017712,22,0.9968811273574829
1678837399.3015895,23,0.9960881471633911
1678837399.534311,24,0.9950906038284302
1678837399.7827168,25,0.9937540292739868
1678837400.0027397,26,0.9919897317886353
1678837400.2361686,27,0.9897788166999817
1678837400.536462,28,0.9871428608894348
1678837400.7824934,29,0.9841359257698059
1678837401.0829015,30,0.9808281064033508
1678837401.381918,31,0.9772912859916687
1678837401.6675122,32,0.973593533039093
1678837401.9713132,33,0.9697902798652649
1678837402.2172136,34,0.9659255146980286
1678837402.4746401,35,0.9620280265808105
1678837402.788443,36,0.9581156969070435
1678837403.0905824,37,0.9541962742805481
1678837403.3716705,38,0.9502696990966797
1678837403.7065375,39,0.9463320970535278
1678837403.984356,40,0.9423766136169434
1678837404.264665,41,0.9383967518806458
1678837404.544493,42,0.934386134147644
1678837404.7706769,43,0.9303380250930786
1678837404.9929147,44,0.9262715578079224
1678837405.2429047,45,0.9222389459609985
1678837405.6130311,46,0.9182979464530945
1678837405.9641323,47,0.9144814610481262
1678837406.2289886,48,0.9108027219772339
1678837406.5350122,49,0.907256007194519
1678837406.7549915,50,0.903824508190155
1678837406.9587762,51,0.9004851579666138
1678837407.3147833,52,0.8972126245498657
1678837407.5437496,53,0.8939841985702515
1678837407.8173552,54,0.8907803297042847
1678837408.132195,55,0.8875869512557983
1678837408.4543202,56,0.8843938708305359
1678837410.1253917,57,0.881196141242981
1678837410.4148605,58,0.8779919743537903
1678837412.0270538,59,0.874782383441925
1678837412.2781634,60,0.871569812297821
1678837412.507607,61,0.8683574795722961
1678837412.749342,62,0.8651489019393921
1678837413.0233104,63,0.8619469404220581
1678837413.323915,64,0.8587543368339539
1678837413.5881689,65,0.8555728197097778
1678837413.914132,66,0.852403461933136
1678837414.2135913,67,0.8492468595504761
1678837414.5092125,68,0.846103310585022
1678837414.8267062,69,0.842972457408905
1678837415.102607,70,0.8398539423942566
1678837415.4245155,71,0.8367476463317871
1678837415.634078,72,0.8336529731750488
1678837415.9179647,73,0.8305697441101074
1678837416.2220716,74,0.827497661113739
1678837416.5295043,75,0.8244365453720093
1678837416.8319101,76,0.8213866353034973
1678837417.1418498,77,0.8183478116989136
1678837417.4969788,78,0.8153203725814819
1678837417.772619,79,0.8123043179512024
1678837418.0195625,80,0.8093001246452332
1678837418.295549,81,0.8063080906867981
1678837418.5848463,82,0.8033286929130554
1678837418.8266845,83,0.8003621101379395
1678837419.0830858,84,0.7974087595939636
1678837419.3710845,85,0.7944687604904175
1678837419.6302948,86,0.7915424108505249
1678837419.917245,87,0.7886301279067993
1678837420.209596,88,0.785732626914978
1678837420.475376,89,0.782849907875061
1678837420.6941779,90,0.7799823880195618
1678837420.963655,91,0.777130126953125
1678837421.2949455,92,0.7742928266525269
1678837421.6004696,93,0.7714698910713196
1678837421.9869285,94,0.7686617374420166
1678837422.2657595,95,0.765868067741394
1678837422.5428765,96,0.7630890607833862
1678837422.8667743,97,0.7603247165679932
1678837423.1857026,98,0.7575751543045044
1678837423.50312,99,0.7548403143882751
1678837423.850722,100,0.7521206140518188
1678837424.0807688,101,0.7494158744812012
1678837424.3750687,102,0.7467259168624878
1678837424.7242064,103,0.7440503835678101
1678837425.0724075,104,0.7413896322250366
1678837425.386631,105,0.7387431263923645
1678837425.710926,106,0.7361112833023071
1678837426.0069454,107,0.733493983745575
1678837426.3058398,108,0.7308914065361023
1678837426.6591103,109,0.7283033132553101
1678837427.0035164,110,0.7257295846939087
1678837427.3333642,111,0.7231700420379639
1678837427.6238506,112,0.7206248044967651
1678837427.9350593,113,0.7180938124656677
1678837428.3089292,114,0.7155770063400269
1678837428.6875825,115,0.7130740880966187
1678837429.053072,116,0.7105848789215088
1678837429.3963413,117,0.7081087827682495
1678837429.851596,118,0.7056460976600647
1678837430.2439485,119,0.7031967043876648
1678837430.5576978,120,0.7007604837417603
1678837430.879735,121,0.6983370780944824
1678837431.1668668,122,0.6959269642829895
1678837431.4375267,123,0.6935299634933472
1678837431.7024689,124,0.6911460161209106
1678837431.9843721,125,0.6887749433517456
1678837432.2623775,126,0.6864169836044312
1678837432.5408227,127,0.6840718984603882
1678837432.839479,128,0.6817392706871033
1678837433.1340053,129,0.6794190406799316
1678837433.4194765,130,0.6771112084388733
1678837433.7799494,131,0.6748157143592834
1678837434.0798314,132,0.6725323796272278
1678837434.4643338,133,0.6702611446380615
1678837434.873771,134,0.6680019497871399
1678837435.1417344,135,0.6657546162605286
1678837435.4594252,136,0.6635189652442932
1678837435.785412,137,0.6612948775291443
1678837436.0253398,138,0.6590824127197266
