Wall time,Step,Value
1678837391.993066,0,3.213742733001709
1678837392.3524857,1,3.213696002960205
1678837392.6271467,2,3.2140281200408936
1678837392.9845977,3,3.2157065868377686
1678837393.278298,4,3.219815731048584
1678837393.5653148,5,3.2269539833068848
1678837393.8169935,6,3.2374088764190674
1678837394.2162378,7,3.2512240409851074
1678837394.46493,8,3.2682883739471436
1678837394.8424525,9,3.288339138031006
1678837395.1089606,10,3.3110461235046387
1678837395.5351007,11,3.336057186126709
1678837395.7869837,12,3.3631317615509033
1678837396.0747619,13,3.392151355743408
1678837396.3863378,14,3.423135280609131
1678837396.6688917,15,3.4560561180114746
1678837397.0245287,16,3.490821361541748
1678837397.3575714,17,3.5272469520568848
1678837397.8128712,18,3.5651068687438965
1678837398.0955245,19,3.6041626930236816
1678837398.3801692,20,3.6441826820373535
1678837398.6871874,21,3.684998035430908
1678837399.003894,22,3.725834608078003
1678837399.3027976,23,3.7652649879455566
1678837399.5357845,24,3.8016955852508545
1678837399.7843127,25,3.834304094314575
1678837400.004392,26,3.8627867698669434
1678837400.2378535,27,3.887133836746216
1678837400.5377936,28,3.9076457023620605
1678837400.7854464,29,3.9248366355895996
1678837401.084116,30,3.9394938945770264
1678837401.3832688,31,3.951988935470581
1678837401.6688504,32,3.9622180461883545
1678837401.9733987,33,3.970062255859375
1678837402.218699,34,3.975302219390869
1678837402.476143,35,3.9785709381103516
1678837402.7898006,36,3.978419065475464
1678837403.0919244,37,3.9739513397216797
1678837403.373119,38,3.965259552001953
1678837403.7079513,39,3.952463150024414
1678837403.985704,40,3.9360485076904297
1678837404.2668376,41,3.9168453216552734
1678837404.5459561,42,3.895470380783081
1678837404.7714562,43,3.872772216796875
1678837404.994786,44,3.8495354652404785
1678837405.2441437,45,3.8268134593963623
1678837405.614691,46,3.805664539337158
1678837405.965467,47,3.7870774269104004
1678837406.2303371,48,3.7726504802703857
1678837406.5362263,49,3.763897657394409
1678837406.7561827,50,3.7607998847961426
1678837406.9605782,51,3.7615878582000732
1678837407.3156552,52,3.7652785778045654
1678837407.5464504,53,3.7681117057800293
1678837407.8185594,54,3.760652542114258
1678837408.1331217,55,3.737499713897705
1678837408.4553719,56,3.692574977874756
1678837410.1264281,57,3.624736785888672
1678837410.4159715,58,3.5391135215759277
1678837412.027787,59,3.444815158843994
1678837412.2793603,60,4.571752548217773
1678837412.508874,61,4.571756362915039
1678837412.750311,62,4.571609973907471
1678837413.0242126,63,4.571533203125
1678837413.3251994,64,4.571467876434326
1678837413.589112,65,4.5714006423950195
1678837413.9151487,66,4.571331024169922
1678837414.214799,67,4.571257591247559
1678837414.510664,68,4.571181297302246
1678837414.8274941,69,4.571102619171143
1678837415.1037977,70,4.571023941040039
1678837415.4255269,71,4.570947170257568
1678837415.6351538,72,4.570873260498047
1678837415.9192388,73,4.570803165435791
1678837416.223679,74,4.570738792419434
1678837416.5305116,75,4.570679664611816
1678837416.833045,76,4.5706281661987305
1678837417.1428323,77,4.570581436157227
1678837417.4981627,78,4.570540904998779
1678837417.7739224,79,4.570505142211914
1678837418.021133,80,4.570473670959473
1678837418.297263,81,4.570446014404297
1678837418.5860755,82,4.57042121887207
1678837418.8275812,83,4.570397853851318
1678837419.0841732,84,4.570377826690674
1678837419.3723547,85,4.5703582763671875
1678837419.6315455,86,4.570341110229492
1678837419.9192681,87,4.570324420928955
1678837420.2109034,88,4.570309162139893
1678837420.4764593,89,4.5702948570251465
1678837420.6957436,90,4.570282459259033
1678837420.9652262,91,4.570270538330078
1678837421.2963405,92,4.570259094238281
1678837421.6021855,93,4.570249080657959
1678837421.9878988,94,4.570240497589111
1678837422.266878,95,4.570232391357422
1678837422.5441017,96,4.570224285125732
1678837422.867657,97,4.570216655731201
1678837423.1867666,98,4.570209980010986
1678837423.5050747,99,4.570204257965088
1678837423.8521366,100,4.570199012756348
1678837424.0825083,101,4.570195198059082
1678837424.3768282,102,4.570191383361816
1678837424.7256017,103,4.570187568664551
1678837425.0736835,104,4.570183753967285
1678837425.3879285,105,4.5701799392700195
1678837425.712287,106,4.570176124572754
1678837426.0082412,107,4.570172309875488
1678837426.307595,108,4.570168495178223
1678837426.6605253,109,4.570164680480957
1678837427.0053053,110,4.570160865783691
1678837427.3347118,111,4.570183277130127
1678837427.6251318,112,4.570184707641602
1678837427.9367778,113,4.568953037261963
1678837428.3106244,114,4.566071510314941
1678837428.6891685,115,4.560445308685303
1678837429.0544496,116,4.5521087646484375
1678837429.3976338,117,4.540839672088623
1678837429.8528507,118,4.526684761047363
1678837430.2456658,119,4.509964942932129
1678837430.559,120,4.490518093109131
1678837430.8817716,121,4.468637466430664
1678837431.1679661,122,4.444157600402832
1678837431.4387977,123,4.417244911193848
