Wall time,Step,Value
1678837391.9923997,0,-3.138364553451538
1678837392.351042,1,-3.1383795738220215
1678837392.6260686,2,-3.13826847076416
1678837392.983468,3,-3.137698173522949
1678837393.277336,4,-3.136305332183838
1678837393.5642679,5,-3.1338982582092285
1678837393.8157337,6,-3.1304123401641846
1678837394.2149818,7,-3.125908374786377
1678837394.4636364,8,-3.1205191612243652
1678837394.8415825,9,-3.11441707611084
1678837395.1076946,10,-3.107787847518921
1678837395.533835,11,-3.1008055210113525
1678837395.7856054,12,-3.0936243534088135
1678837396.073399,13,-3.0863606929779053
1678837396.3846676,14,-3.079105854034424
1678837396.6673472,15,-3.0719141960144043
1678837397.0230556,16,-3.064830780029297
1678837397.3566113,17,-3.057753086090088
1678837397.8117957,18,-3.050375461578369
1678837398.0943098,19,-3.0424129962921143
1678837398.3776765,20,-3.033677339553833
1678837398.6858237,21,-3.02413010597229
1678837399.0013258,22,-3.013824701309204
1678837399.3014405,23,-3.002883195877075
1678837399.533755,24,-2.9914612770080566
1678837399.782655,25,-2.9797215461730957
1678837400.0026863,26,-2.967825412750244
1678837400.2360067,27,-2.9559028148651123
1678837400.5363102,28,-2.944058895111084
1678837400.7822056,29,-2.9323625564575195
1678837401.0827541,30,-2.9208638668060303
1678837401.381758,31,-2.90958571434021
1678837401.6673517,32,-2.898531198501587
1678837401.9711654,33,-2.8876874446868896
1678837402.217059,34,-2.8770394325256348
1678837402.474494,35,-2.8665671348571777
1678837402.7882812,36,-2.856250286102295
1678837403.090426,37,-2.8460700511932373
1678837403.3715124,38,-2.8360087871551514
1678837403.7063847,39,-2.8260514736175537
1678837403.9841993,40,-2.816185474395752
1678837404.2644958,41,-2.8064026832580566
1678837404.5443408,42,-2.7967047691345215
1678837404.7700303,43,-2.787092685699463
1678837404.992757,44,-2.7775683403015137
1678837405.2427428,45,-2.768129825592041
1678837405.612982,46,-2.758777379989624
1678837405.96398,47,-2.749509334564209
1678837406.2288387,48,-2.7403244972229004
1678837406.5349643,49,-2.7312214374542236
1678837406.754839,50,-2.722198009490967
1678837406.958626,51,-2.713249921798706
1678837407.314734,52,-2.704373836517334
1678837407.5436668,53,-2.695566177368164
1678837407.8172092,54,-2.686826229095459
1678837408.1320245,55,-2.6781563758850098
1678837408.4541614,56,-2.6695055961608887
1678837410.125246,57,-2.660757541656494
1678837410.4147134,58,-2.6517882347106934
1678837412.0267923,59,-2.6425304412841797
1678837412.278016,60,-2.632960557937622
1678837412.5074537,61,-2.6230950355529785
1678837412.7491906,62,-2.6129775047302246
1678837413.0231574,63,-2.602668285369873
1678837413.3238556,64,-2.5922372341156006
1678837413.5880196,65,-2.5817513465881348
1678837413.913961,66,-2.5712761878967285
1678837414.2134457,67,-2.5608620643615723
1678837414.5090578,68,-2.5505518913269043
1678837414.82663,69,-2.54036808013916
1678837415.102456,70,-2.530409097671509
1678837415.424466,71,-2.520860433578491
1678837415.6340241,72,-2.5119125843048096
1678837415.917818,73,-2.5036563873291016
1678837416.2219126,74,-2.4961133003234863
1678837416.5294554,75,-2.489234209060669
1678837416.8317478,76,-2.4829354286193848
1678837417.1417003,77,-2.4771130084991455
1678837417.496802,78,-2.4716591835021973
1678837417.7724643,79,-2.4664766788482666
1678837418.0194159,80,-2.4614834785461426
1678837418.2954,81,-2.4566187858581543
1678837418.5846887,82,-2.451838970184326
1678837418.8265285,83,-2.44711971282959
1678837419.0829365,84,-2.442448854446411
1678837419.3709278,85,-2.4378249645233154
1678837419.630144,86,-2.433253049850464
1678837419.917095,87,-2.4287400245666504
1678837420.2094514,88,-2.424294948577881
1678837420.4753265,89,-2.4199252128601074
1678837420.6941338,90,-2.4156365394592285
1678837420.963502,91,-2.411431312561035
1678837421.2947848,92,-2.4073100090026855
1678837421.6003172,93,-2.4032702445983887
1678837421.9867806,94,-2.3993093967437744
1678837422.2656026,95,-2.3954224586486816
1678837422.542733,96,-2.3916046619415283
1678837422.8666124,97,-2.3878512382507324
1678837423.185552,98,-2.384157419204712
