Wall time,Step,Value
1678837501.3780499,0,-1.0978281497955322
1678837501.557235,1,-1.097827434539795
1678837501.7412317,2,-1.0978271961212158
1678837501.9266798,3,-1.0978269577026367
1678837502.1215675,4,-1.0978269577026367
1678837502.3148437,5,-1.0978269577026367
1678837502.515857,6,-1.0978269577026367
1678837502.6652505,7,-1.0978268384933472
1678837502.8612385,8,-1.0978267192840576
1678837503.0407796,9,-1.097826361656189
1678837503.2057178,10,-1.0978256464004517
1678837503.4196548,11,-1.0978246927261353
1678837503.6327376,12,-1.0978237390518188
1678837503.8074987,13,-1.0978227853775024
1678837503.9646318,14,-1.097821831703186
1678837504.131405,15,-1.0978209972381592
1678837504.281065,16,-1.097870945930481
1678837504.517445,17,-1.097513198852539
1678837504.6852415,18,-1.095672369003296
1678837504.8786883,19,-1.0912070274353027
1678837505.091312,20,-1.0833542346954346
1678837505.3409338,21,-1.0718845129013062
1678837505.5200815,22,-1.0565998554229736
1678837505.655072,23,-1.0376598834991455
1678837505.8206267,24,-1.0151822566986084
1678837505.9852865,25,-0.9893825650215149
1678837506.2442293,26,-0.9605355262756348
1678837506.458336,27,-0.9289900064468384
1678837506.6345117,28,-0.8952252268791199
1678837506.8358696,29,-0.8597065806388855
1678837507.0126956,30,-0.8228415250778198
1678837507.2203033,31,-0.7849504351615906
1678837507.4091234,32,-0.7463390827178955
1678837507.567557,33,-0.7072733640670776
1678837507.8064158,34,-0.667946457862854
1678837508.0093243,35,-0.6284738779067993
1678837508.2164419,36,-0.5889126658439636
1678837508.4155285,37,-0.5492733716964722
1678837508.628663,38,-0.5094788074493408
1678837508.8209014,39,-0.4700535237789154
1678837509.0975158,40,-0.432305246591568
1678837509.3002458,41,-0.3975585997104645
1678837509.4939811,42,-0.3666861653327942
1678837509.722479,43,-0.3399474322795868
1678837509.9709013,44,-0.3175036609172821
1678837510.237857,45,-0.2991437613964081
1678837510.4897454,46,-0.2846335470676422
1678837510.70226,47,-0.2735404074192047
1678837510.8416314,48,-0.2652730345726013
1678837510.995187,49,-0.25922149419784546
1678837511.1980793,50,-0.25474247336387634
1678837511.3742666,51,-0.2513119578361511
1678837511.5331001,52,-0.24849803745746613
1678837511.7285986,53,-0.2460034340620041
1678837511.892934,54,-0.2436918318271637
1678837512.0955002,55,-0.24094314873218536
1678837512.3217933,56,-0.23649275302886963
1678837512.5108125,57,-0.22905132174491882
1678837512.7252574,58,-0.21769316494464874
1678837512.948534,59,-0.2020953893661499
1678837513.1330423,60,-0.18196825683116913
1678837513.3194304,61,-0.1574574112892151
1678837513.5358999,62,-0.12874935567378998
1678837513.7412786,63,-0.09624793380498886
1678837513.969107,64,-0.06056840345263481
1678837514.17427,65,-0.02236657775938511
1678837514.3769617,66,0.017634492367506027
1678837514.6020925,67,0.058830626308918
1678837514.8239343,68,0.10071130841970444
1678837515.0152721,69,0.14290498197078705
1678837515.2420025,70,0.1851523369550705
1678837515.4884648,71,0.22730597853660583
1678837515.734987,72,0.26929301023483276
1678837515.9545708,73,0.31110724806785583
1678837516.1725934,74,0.35278064012527466
1678837516.4178321,75,0.3943662941455841
1678837516.6859381,76,0.43592843413352966
1678837516.9412324,77,0.47752493619918823
1678837517.1338468,78,0.5192595720291138
1678837517.322523,79,0.5606653094291687
1678837517.5281293,80,0.6005300283432007
1678837517.7300334,81,0.6375636458396912
1678837517.9187489,82,0.6707984209060669
1678837518.1203177,83,0.6998233795166016
1678837518.3959417,84,0.7243234515190125
1678837518.6097476,85,0.744422435760498
1678837518.8902097,86,0.7602788209915161
1678837519.221032,87,0.7722601890563965
1678837519.5191731,88,0.7809246778488159
1678837519.7875154,89,0.7869120836257935
1678837519.9715102,90,0.7909504175186157
1678837520.1598904,91,0.7936731576919556
1678837520.3456872,92,0.795629620552063
1678837520.5492394,93,0.7972051501274109
1678837520.7216113,94,0.7986358404159546
1678837520.9207523,95,0.8000161051750183
1678837521.0865772,96,0.8012932538986206
1678837521.2613337,97,0.8029019236564636
1678837521.4272301,98,0.8059679269790649
1678837521.6168072,99,0.811765193939209
1678837521.8433306,100,0.8213555216789246
1678837522.0433242,101,0.8352972269058228
1678837522.2824333,102,0.8541007041931152
1678837522.5002627,103,0.877744197845459
1678837522.672623,104,0.9061282873153687
1678837522.9403033,105,0.9388684034347534
1678837523.0865698,106,0.975318431854248
1678837523.285504,107,1.0147334337234497
1678837523.5190513,108,1.0562622547149658
1678837523.7047608,109,1.099177598953247
1678837523.8813188,110,1.142856478691101
1678837524.052288,111,1.1868476867675781
1678837524.2486587,112,1.2308375835418701
1678837524.4793186,113,1.2746517658233643
1678837524.6858768,114,1.3182051181793213
1678837524.8655212,115,1.361492395401001
1678837525.0614865,116,1.4045573472976685
1678837525.2751057,117,1.4474204778671265
1678837525.4325771,118,1.4900214672088623
1678837525.6600325,119,1.53220796585083
1678837525.845514,120,1.5737791061401367
1678837526.037163,121,1.6141029596328735
1678837526.2479732,122,1.651922583580017
1678837526.4267848,123,1.6861839294433594
1678837526.5948963,124,1.7161728143692017
1678837526.7491705,125,1.7417361736297607
1678837526.957337,126,1.7629314661026
1678837527.1854372,127,1.7800242900848389
1678837527.3892207,128,1.7933651208877563
1678837527.5997546,129,1.8034441471099854
1678837527.799457,130,1.8108642101287842
1678837528.0448537,131,1.8167890310287476
1678837528.2661748,132,1.82321298122406
1678837528.4776926,133,1.8319194316864014
1678837528.6788712,134,1.8440616130828857
1678837528.8805132,135,1.8600571155548096
1678837529.1201556,136,1.8800551891326904
1678837529.3366013,137,1.9038642644882202
1678837529.5624442,138,1.9312019348144531
1678837529.7973397,139,1.9615914821624756
1678837529.9798422,140,1.9944270849227905
1678837530.226468,141,2.0291101932525635
1678837530.4583492,142,2.0650651454925537
1678837530.668715,143,2.101846218109131
1678837530.9167168,144,2.139115333557129
1678837531.1122675,145,2.1766610145568848
1678837531.3589363,146,2.2143666744232178
1678837531.6303601,147,2.2521891593933105
1678837531.8751543,148,2.2901320457458496
1678837532.0611098,149,2.3282179832458496
1678837532.297372,150,2.3664777278900146
1678837532.5740411,151,2.4049320220947266
1678837532.7723944,152,2.443593740463257
1678837533.0260518,153,2.4824607372283936
1678837533.2755888,154,2.52152419090271
1678837533.5671842,155,2.56076717376709
1678837533.800908,156,2.6001720428466797
1678837534.022691,157,2.6397204399108887
1678837534.2499065,158,2.6793980598449707
1678837534.5110984,159,2.7191927433013916
1678837534.802199,160,2.7590954303741455
1678837535.1199958,161,2.7990994453430176
1678837535.31315,162,2.8392012119293213
1678837535.5286105,163,2.8793952465057373
1678837535.7561243,164,2.919678211212158
1678837535.9530702,165,2.9600443840026855
1678837536.1273658,166,3.0004892349243164
1678837536.3326144,167,3.0410056114196777
1678837536.5457802,168,3.081587553024292
1678837536.7753503,169,3.1222281455993652
1678837536.9551604,170,3.162921190261841
1678837537.224922,171,3.203660249710083
1678837537.461573,172,3.244440793991089
1678837537.6368952,173,3.285303831100464
1678837537.8633227,174,3.325787305831909
1678837538.0710368,175,3.3648593425750732
1678837538.3326607,176,3.4013404846191406
1678837538.5698605,177,3.4345669746398926
1678837538.7802625,178,3.4642252922058105
1678837539.0019925,179,3.490253448486328
1678837539.2081482,180,3.512758255004883
1678837539.4222846,181,3.5319302082061768
1678837539.6713037,182,3.547948122024536
1678837539.9072828,183,3.561037063598633
1678837540.1630785,184,3.5714168548583984
1678837540.3810606,185,3.5794284343719482
1678837540.6818354,186,3.5854480266571045
1678837540.9845126,187,3.589869260787964
1678837541.2179892,188,3.5930628776550293
1678837541.5225997,189,3.595337390899658
1678837541.7840872,190,3.5969455242156982
1678837542.0924475,191,3.598066806793213
1678837542.4234717,192,3.5988242626190186
1678837542.6602962,193,3.599290132522583
1678837542.8475657,194,3.5994975566864014
1678837543.0094814,195,3.599457263946533
1678837543.1763744,196,3.5991616249084473
1678837543.3272643,197,3.5986008644104004
1678837543.4981544,198,3.5977606773376465
1678837543.6773422,199,3.59663724899292
1678837543.870244,200,3.5952277183532715
1678837544.0402734,201,3.5935397148132324
1678837544.2091506,202,3.5916335582733154
1678837544.3726833,203,3.5891475677490234
1678837544.5536795,204,3.5851192474365234
1678837544.724238,205,3.5785841941833496
1678837544.9151518,206,3.568804979324341
1678837545.1681044,207,3.5555877685546875
1678837545.4157004,208,3.5391879081726074
1678837545.5861206,209,3.5203006267547607
1678837545.7590532,210,3.4997410774230957
1678837545.9158828,211,3.478158950805664
1678837546.0535338,212,3.455862045288086
1678837546.2178655,213,3.4325413703918457
1678837546.4162767,214,3.4074909687042236
1678837546.6325796,215,3.3807544708251953
