Wall time,Step,Value
1678837501.3772368,0,-1.8969303369522095
1678837501.5543094,1,-1.8969287872314453
1678837501.7397246,2,-1.8969444036483765
1678837501.9253333,3,-1.897011399269104
1678837502.1206813,4,-1.8971525430679321
1678837502.313991,5,-1.89737069606781
1678837502.5146127,6,-1.8976609706878662
1678837502.6639547,7,-1.8980119228363037
1678837502.8599806,8,-1.8984111547470093
1678837503.0396965,9,-1.8988460302352905
1678837503.2048104,10,-1.8993046283721924
1678837503.418339,11,-1.899776816368103
1678837503.6314776,12,-1.9002567529678345
1678837503.806181,13,-1.900739312171936
1678837503.9634507,14,-1.9012218713760376
1678837504.1305957,15,-1.901703119277954
1678837504.2797515,16,-1.9021838903427124
1678837504.5167046,17,-1.9026658535003662
1678837504.6840527,18,-1.9031493663787842
1678837504.877652,19,-1.9036363363265991
1678837505.0901797,20,-1.9041283130645752
1678837505.339246,21,-1.9046252965927124
1678837505.5189302,22,-1.9051278829574585
1678837505.6539538,23,-1.905636191368103
1678837505.8198304,24,-1.9061496257781982
1678837505.9845595,25,-1.906667709350586
1678837506.2431335,26,-1.907189965248108
1678837506.4571533,27,-1.9077154397964478
1678837506.6329007,28,-1.9082434177398682
1678837506.8349066,29,-1.90877366065979
1678837507.0119352,30,-1.9093055725097656
1678837507.2194233,31,-1.909838318824768
1678837507.4082332,32,-1.9103721380233765
1678837507.566374,33,-1.910906195640564
1678837507.804911,34,-1.9114408493041992
1678837508.0082357,35,-1.9119726419448853
1678837508.2150605,36,-1.912532091140747
1678837508.414552,37,-1.9131925106048584
1678837508.6277127,38,-1.9140329360961914
1678837508.8201137,39,-1.915095329284668
1678837509.096691,40,-1.9163951873779297
1678837509.2996633,41,-1.9179203510284424
1678837509.4928057,42,-1.9196436405181885
1678837509.7214723,43,-1.9215282201766968
1678837509.969793,44,-1.9235347509384155
1678837510.2370694,45,-1.9256279468536377
1678837510.4890423,46,-1.9277770519256592
1678837510.7010965,47,-1.9299609661102295
1678837510.8413348,48,-1.9321647882461548
1678837510.994215,49,-1.9343808889389038
1678837511.196838,50,-1.9366060495376587
1678837511.3735652,51,-1.9388402700424194
1678837511.532295,52,-1.9410864114761353
1678837511.7275298,53,-1.9433481693267822
1678837511.8918598,54,-1.945630431175232
1678837512.0933568,55,-1.9479364156723022
1678837512.3208673,56,-1.9502699375152588
1678837512.510153,57,-1.9526329040527344
1678837512.7239695,58,-1.9550107717514038
1678837512.9477136,59,-1.957367181777954
1678837513.1320958,60,-1.9596617221832275
1678837513.3177724,61,-1.9618728160858154
1678837513.5352786,62,-1.9639908075332642
1678837513.7406182,63,-1.9660202264785767
1678837513.968062,64,-1.967972993850708
1678837514.1735737,65,-1.9698652029037476
1678837514.3761196,66,-1.971714973449707
1678837514.6014364,67,-1.9735374450683594
1678837514.8234186,68,-1.9753482341766357
1678837515.0142753,69,-1.9771575927734375
1678837515.2412012,70,-1.978973627090454
1678837515.487174,71,-1.9808006286621094
1678837515.73397,72,-1.982640266418457
1678837515.9533978,73,-1.9844928979873657
1678837516.1706114,74,-1.9863576889038086
1678837516.4169283,75,-1.9882335662841797
1678837516.6846695,76,-1.9901182651519775
1678837516.940383,77,-1.992011308670044
1678837517.1331248,78,-1.9939155578613281
1678837517.3217702,79,-1.9957847595214844
1678837517.5268435,80,-1.9974931478500366
1678837517.7286792,81,-1.9989242553710938
1678837517.9176638,82,-2.0000007152557373
1678837518.118746,83,-2.000704526901245
1678837518.3950186,84,-2.001051425933838
1678837518.6087518,85,-2.001086473464966
1678837518.889332,86,-2.0008678436279297
1678837519.2197864,87,-2.0004565715789795
1678837519.517845,88,-1.9999107122421265
1678837519.7866263,89,-1.999276876449585
1678837519.970807,90,-1.9985939264297485
1678837520.1586409,91,-1.9978854656219482
1678837520.344846,92,-1.9971675872802734
1678837520.5478847,93,-1.9964468479156494
1678837520.7209003,94,-1.995724081993103
1678837520.9197567,95,-1.9949963092803955
1678837521.0857008,96,-1.9942575693130493
1678837521.2604477,97,-1.9935029745101929
1678837521.4263656,98,-1.9927266836166382
1678837521.6143632,99,-1.9919286966323853
1678837521.8420095,100,-1.9910743236541748
1678837522.04262,101,-1.9900825023651123
1678837522.281675,102,-1.988867163658142
1678837522.498869,103,-1.9873840808868408
1678837522.6718273,104,-1.9856188297271729
1678837522.9386103,105,-1.9835894107818604
1678837523.0855508,106,-1.9813289642333984
1678837523.2847419,107,-1.9788802862167358
1678837523.5183172,108,-1.9762887954711914
1678837523.7041569,109,-1.9735958576202393
1678837523.880483,110,-1.9708378314971924
1678837524.051419,111,-1.9680423736572266
1678837524.2478125,112,-1.965230941772461
1678837524.4784515,113,-1.962416410446167
1678837524.6846733,114,-1.9596061706542969
1678837524.864576,115,-1.956803560256958
1678837525.0606391,116,-1.9540084600448608
1678837525.274373,117,-1.951218843460083
1678837525.4317312,118,-1.948430061340332
1678837525.6591215,119,-1.9456393718719482
1678837525.8438554,120,-1.9428455829620361
1678837526.036288,121,-1.9400465488433838
1678837526.24687,122,-1.937241792678833
1678837526.425602,123,-1.9344323873519897
1678837526.594329,124,-1.9316203594207764
1678837526.7480538,125,-1.9288076162338257
1678837526.9562335,126,-1.925997018814087
1678837527.1847444,127,-1.9231901168823242
1678837527.3880024,128,-1.9203894138336182
1678837527.598908,129,-1.917596459388733
1678837527.7988029,130,-1.9148117303848267
1678837528.0439923,131,-1.912035584449768
1678837528.265042,132,-1.9092686176300049
1678837528.4768517,133,-1.9065113067626953
1678837528.677922,134,-1.9037643671035767
1678837528.8793757,135,-1.9010286331176758
1678837529.119382,136,-1.8983052968978882
1678837529.3358467,137,-1.895594596862793
1678837529.5615487,138,-1.8928964138031006
1678837529.79644,139,-1.8902108669281006
1678837529.9791589,140,-1.887538194656372
1678837530.2251902,141,-1.8848787546157837
1678837530.45792,142,-1.882232666015625
1678837530.6676795,143,-1.8795995712280273
1678837530.9158776,144,-1.876980185508728
1678837531.111486,145,-1.8743743896484375
1678837531.3581266,146,-1.8717820644378662
1678837531.6291003,147,-1.8692033290863037
1678837531.874432,148,-1.8666385412216187
1678837532.0602942,149,-1.864087700843811
1678837532.295597,150,-1.8615503311157227
1678837532.572854,151,-1.8590261936187744
1678837532.771266,152,-1.8565151691436768
1678837533.0252867,153,-1.8540174961090088
1678837533.274456,154,-1.8515329360961914
1678837533.5660326,155,-1.8490616083145142
1678837533.7999523,156,-1.8466027975082397
1678837534.0216203,157,-1.8441568613052368
1678837534.2488935,158,-1.8417240381240845
1678837534.509776,159,-1.839303731918335
1678837534.8012443,160,-1.8368966579437256
1678837535.1191316,161,-1.8345024585723877
1678837535.3123913,162,-1.83212149143219
1678837535.5277488,163,-1.8297532796859741
1678837535.754975,164,-1.827397108078003
1678837535.952021,165,-1.8250529766082764
1678837536.126698,166,-1.8227211236953735
1678837536.33194,167,-1.8204015493392944
1678837536.5450885,168,-1.8180936574935913
1678837536.7741017,169,-1.8157978057861328
1678837536.954014,170,-1.8135135173797607
1678837537.2235124,171,-1.8112409114837646
1678837537.461295,172,-1.8089797496795654
1678837537.6362655,173,-1.806730031967163
1678837537.8620057,174,-1.8044908046722412
1678837538.0696208,175,-1.802262306213379
1678837538.331602,176,-1.8000444173812866
1678837538.568204,177,-1.7978370189666748
1678837538.7791567,178,-1.795640230178833
1678837539.0013702,179,-1.7934534549713135
1678837539.2071307,180,-1.7912766933441162
1678837539.420789,181,-1.7891099452972412
1678837539.6700153,182,-1.7869529724121094
