Wall time,Step,Value
1678837501.3774364,0,3.505143404006958
1678837501.5543485,1,3.5050995349884033
1678837501.7398489,2,3.505439043045044
1678837501.9254541,3,3.5071372985839844
1678837502.1207185,4,3.5112857818603516
1678837502.3141227,5,3.518494129180908
1678837502.5147293,6,3.5290541648864746
1678837502.664,7,3.543015718460083
1678837502.8601053,8,3.560300350189209
1678837503.0397387,9,3.5807595252990723
1678837503.2049265,10,3.6042590141296387
1678837503.418466,11,3.6306376457214355
1678837503.6315904,12,3.6598002910614014
1678837503.8063052,13,3.691579818725586
1678837503.9634907,14,3.725755214691162
1678837504.130634,15,3.762005567550659
1678837504.2798705,16,3.799978256225586
1678837504.5168622,17,3.8393282890319824
1678837504.6841724,18,3.879737377166748
1678837504.877774,19,3.920948028564453
1678837505.090299,20,3.962757110595703
1678837505.339362,21,4.005021572113037
1678837505.5190496,22,4.04764986038208
1678837505.6540303,23,4.090590000152588
1678837505.819864,24,4.1338210105896
1678837505.9846814,25,4.177336692810059
1678837506.2432528,26,4.221144676208496
1678837506.4571948,27,4.265249252319336
1678837506.6330228,28,4.309657096862793
1678837506.835022,29,4.354410171508789
1678837507.01205,30,4.399009704589844
1678837507.219542,31,4.442324638366699
1678837507.4082713,32,4.483090400695801
1678837507.5664907,33,4.520603656768799
1678837507.8050296,34,4.554532527923584
1678837508.008352,35,4.5848236083984375
1678837508.2151017,36,4.61157751083374
1678837508.414687,37,4.634978294372559
1678837508.6277535,38,4.655194282531738
1678837508.8201473,39,4.672427177429199
1678837509.0967374,40,4.686796188354492
1678837509.2996998,41,4.698441505432129
1678837509.4929206,42,4.707424640655518
1678837509.721514,43,4.713820934295654
1678837509.9699187,44,4.717651844024658
1678837510.237186,45,4.718952655792236
1678837510.4890778,46,4.717721462249756
1678837510.7012079,47,4.713980197906494
1678837510.8413932,48,4.7077178955078125
1678837510.9943328,49,4.698952674865723
1678837511.1969557,50,4.687671184539795
1678837511.3736024,51,4.673892498016357
1678837511.532414,52,4.6576008796691895
1678837511.7276413,53,4.638815402984619
1678837511.8919764,54,4.617519855499268
1678837512.093477,55,4.593730449676514
1678837512.320984,56,4.567431926727295
1678837512.5102677,57,4.538639545440674
1678837512.724097,58,4.507336616516113
1678837512.9477491,59,4.47353982925415
1678837513.1321304,60,4.43721866607666
1678837513.3178856,61,4.398716926574707
1678837513.5353203,62,4.3592681884765625
1678837513.7407322,63,4.320535659790039
1678837513.9682808,64,4.283745288848877
1678837514.1736903,65,4.2483906745910645
1678837514.3762376,66,4.213888168334961
1678837514.6015692,67,4.180903911590576
1678837514.8234577,68,4.150846004486084
1678837515.0143836,69,4.124638557434082
1678837515.2412388,70,4.10270357131958
1678837515.4873176,71,4.085204601287842
1678837515.7340908,72,4.071944713592529
1678837515.9534361,73,4.0626397132873535
1678837516.1707408,74,4.056990146636963
1678837516.417049,75,4.054642677307129
1678837516.6857626,76,4.055389404296875
1678837516.9405122,77,4.058988571166992
1678837517.133247,78,4.065337181091309
1678837517.3218846,79,4.074320316314697
1678837517.5269663,80,4.085896015167236
1678837517.7287152,81,4.100024700164795
1678837517.9177003,82,4.116692543029785
1678837518.1189399,83,4.135885238647461
1678837518.3950539,84,4.157602310180664
1678837518.6088665,85,4.181826591491699
1678837518.8900483,86,4.208570957183838
1678837519.21984,87,4.237797737121582
1678837519.517959,88,4.269443511962891
1678837519.7867527,89,4.303312301635742
1678837519.9709241,90,4.339144706726074
1678837520.1586835,91,4.37599515914917
1678837520.3449674,92,4.411923885345459
1678837520.5479991,93,4.4450907707214355
1678837520.7209375,94,4.474299430847168
1678837520.9198647,95,4.499139785766602
1678837521.0858226,96,4.51944637298584
1678837521.260486,97,4.535458087921143
1678837521.426482,98,4.547449111938477
1678837521.6144164,99,4.555768966674805
1678837521.8421226,100,4.560742378234863
1678837522.0427327,101,4.562633991241455
1678837522.2817123,102,4.561659336090088
1678837522.4989986,103,4.557966232299805
1678837522.6719444,104,4.551647663116455
1678837522.9387372,105,4.542774200439453
1678837523.0856588,106,4.531353950500488
1678837523.284869,107,4.517421245574951
1678837523.5184252,108,4.50095272064209
1678837523.7041924,109,4.481968402862549
1678837523.880522,110,4.4604411125183105
1678837524.0515347,111,4.436405181884766
1678837524.2479308,112,4.4101738929748535
1678837524.4785764,113,4.382623195648193
1678837524.6847908,114,4.355012893676758
1678837524.8646894,115,4.328284740447998
1678837525.0607567,116,4.302609443664551
1678837525.2744093,117,4.27716588973999
1678837525.431845,118,4.250691890716553
1678837525.6592517,119,4.223065376281738
1678837525.8439705,120,4.195927143096924
1678837526.036395,121,4.171488285064697
1678837526.2469945,122,4.151230812072754
1678837526.4257152,123,4.135687351226807
1678837526.5943613,124,4.125253200531006
1678837526.7481716,125,4.119615077972412
1678837526.9563556,126,4.118462562561035
1678837527.1848717,127,4.1213531494140625
1678837527.3881218,128,4.127822399139404
1678837527.5990224,129,4.137551784515381
1678837527.7989829,130,4.150221824645996
1678837528.0441077,131,4.165623188018799
1678837528.2651515,132,4.183598041534424
1678837528.4769845,133,4.203890800476074
1678837528.6780384,134,4.22615909576416
1678837528.879532,135,4.24997091293335
1678837529.1195226,136,4.274884223937988
1678837529.3359601,137,4.30050802230835
1678837529.561663,138,4.326585292816162
1678837529.7965603,139,4.352229118347168
1678837529.9792986,140,4.375731468200684
1678837530.2253337,141,4.395529747009277
1678837530.4579563,142,4.410795211791992
1678837530.6677926,143,4.4215288162231445
1678837530.9159923,144,4.42785120010376
1678837531.111525,145,4.430210590362549
1678837531.3582354,146,4.428981781005859
1678837531.6292133,147,4.424584865570068
1678837531.8744693,148,4.417521953582764
1678837532.0604286,149,4.408299922943115
1678837532.2957778,150,4.397471904754639
1678837532.5729723,151,4.385485649108887
1678837532.77138,152,4.3726701736450195
1678837533.025401,153,4.359130859375
1678837533.274575,154,4.344663143157959
1678837533.5661473,155,4.328779697418213
1678837533.8000708,156,4.310796737670898
1678837534.021732,157,4.290257930755615
1678837534.249008,158,4.266855716705322
1678837534.5098836,159,4.240622520446777
1678837534.8013797,160,4.212398052215576
1678837535.1192462,161,4.184152126312256
1678837535.312511,162,4.158198356628418
1678837535.5278556,163,4.135724067687988
1678837535.7550976,164,4.117216110229492
1678837535.9521494,165,4.102788925170898
1678837536.1267323,166,4.092225551605225
1678837536.331978,167,4.085247039794922
1678837536.5451276,168,4.081587791442871
1678837536.7741401,169,4.0809550285339355
1678837536.9541287,170,4.083191871643066
1678837537.2236292,171,4.08811616897583
1678837537.461416,172,4.095672130584717
1678837537.6363819,173,4.105788707733154
1678837537.8621233,174,4.118466854095459
1678837538.0697346,175,4.133688926696777
1678837538.3317215,176,4.151396751403809
1678837538.5683162,177,4.171428680419922
1678837538.779272,178,4.193525314331055
1678837539.0014882,179,4.217373371124268
1678837539.207244,180,4.242650985717773
1678837539.420904,181,4.269051551818848
1678837539.6701326,182,4.296314239501953
1678837539.9060712,183,4.324260234832764
1678837540.1623397,184,4.352036952972412
1678837540.3803294,185,4.378166675567627
1678837540.6810877,186,4.400911331176758
1678837540.9834852,187,4.419417858123779
1678837541.2166994,188,4.433428764343262
1678837541.5212092,189,4.44288444519043
1678837541.7829168,190,4.44805908203125
1678837542.0906706,191,4.449255466461182
1678837542.4223473,192,4.446774005889893
1678837542.6595542,193,4.440962314605713
1678837542.846306,194,4.432106018066406
1678837543.0084717,195,4.4207000732421875
1678837543.174295,196,4.4073357582092285
1678837543.3266885,197,4.392665863037109
1678837543.4966757,198,4.377327919006348
1678837543.6760325,199,4.361721038818359
1678837543.869521,200,4.345922946929932
1678837544.039776,201,4.3295183181762695
1678837544.2086146,202,4.311769008636475
1678837544.371729,203,4.29287576675415
1678837544.5530396,204,4.274355888366699
1678837544.7232175,205,4.25736141204834
1678837544.9145606,206,4.242013454437256
1678837545.1671815,207,4.2285356521606445
1678837545.4149752,208,4.217585563659668
1678837545.585544,209,4.209403038024902
1678837545.758231,210,4.204226493835449
1678837545.9153454,211,4.201972961425781
1678837546.0524282,212,4.202467918395996
1678837546.2172327,213,4.205446720123291
1678837546.4153645,214,4.210599422454834
1678837546.6315732,215,4.217845916748047
1678837546.824697,216,4.227275848388672
1678837547.0541267,217,4.238977432250977
1678837547.236718,218,4.253119945526123
1678837547.45337,219,4.269883632659912
1678837547.6496482,220,4.289449691772461
1678837547.8506827,221,4.311723232269287
1678837548.0877798,222,4.3358964920043945
1678837548.2959425,223,4.360146522521973
1678837548.4973276,224,4.382260322570801
1678837548.6456206,225,4.400906562805176
1678837548.801685,226,4.415303707122803
1678837548.9846995,227,4.425076961517334
1678837549.1539645,228,4.430261611938477
1678837549.3545883,229,4.431077003479004
1678837549.5675156,230,4.427850246429443
1678837549.714573,231,4.421116828918457
1678837549.8924687,232,4.411487102508545
1678837550.0686226,233,4.399716854095459
1678837550.248627,234,4.386549472808838
1678837550.4296935,235,4.372570037841797
1678837550.597701,236,4.358126163482666
1678837550.7969162,237,4.3431572914123535
1678837550.9763265,238,4.32711124420166
1678837551.1328883,239,4.309248924255371
1678837551.3248785,240,4.288891792297363
1678837551.5445874,241,4.265664577484131
1678837551.764417,242,4.239609718322754
1678837552.0120692,243,4.211602210998535
1678837552.2574732,244,4.18386697769165
1678837552.5376835,245,4.159096717834473
1678837552.8069139,246,4.139191627502441
1678837553.0647378,247,4.1250481605529785
1678837553.262448,248,4.117368221282959
1678837553.474097,249,4.115836143493652
1678837553.6603239,250,4.120002269744873
1678837553.8437996,251,4.1291680335998535
1678837554.0242128,252,4.142542839050293
1678837554.1749444,253,4.159546852111816
1678837554.3139994,254,4.179577827453613
1678837554.466439,255,4.202122688293457
1678837554.6649668,256,4.226645469665527
1678837554.8677936,257,4.252678394317627
1678837555.093729,258,4.279864311218262
1678837555.2839322,259,4.307940483093262
1678837555.438342,260,4.336763858795166
1678837555.6205492,261,4.365671634674072
1678837555.821197,262,4.393193244934082
1678837556.011509,263,4.417595863342285
1678837556.182158,264,4.43734884262085
1678837556.3568807,265,4.451562404632568
1678837556.571446,266,4.459461688995361
1678837556.7478552,267,4.461129188537598
1678837556.9445312,268,4.456912517547607
1678837557.1363711,269,4.447508335113525
1678837557.367383,270,4.433793544769287
1678837557.5770664,271,4.416690349578857
1678837557.7855937,272,4.3974199295043945
1678837557.9868224,273,4.377206325531006
1678837558.2126591,274,4.35711669921875
1678837558.4640994,275,4.337646961212158
1678837558.7504334,276,4.3184380531311035
1678837558.9522846,277,4.298429012298584
1678837559.118981,278,4.276299953460693
1678837559.269943,279,4.251445293426514
1678837559.4946976,280,4.224167346954346
1678837559.6889296,281,4.196364879608154
1678837559.8811827,282,4.171050548553467
1678837560.1139898,283,4.150176525115967
1678837560.3193803,284,4.1350908279418945
1678837560.4904478,285,4.126655578613281
1678837560.7186956,286,4.124739646911621
1678837560.9563057,287,4.128872871398926
1678837561.1801057,288,4.138308048248291
1678837561.38005,289,4.152098655700684
1678837561.5891526,290,4.169552803039551
1678837561.7457743,291,4.189953327178955
1678837561.9217486,292,4.212723255157471
1678837562.1625652,293,4.237332344055176
1678837562.3223448,294,4.263367652893066
1678837562.4935844,295,4.290579795837402
1678837562.6729445,296,4.318811893463135
1678837562.8554857,297,4.347458362579346
1678837563.0593357,298,4.37510347366333
1678837563.232401,299,4.399905681610107
1678837563.430562,300,4.420219421386719
1678837563.606597,301,4.434972763061523
1678837563.7934768,302,4.443180561065674
1678837563.9579556,303,4.4448981285095215
1678837564.12003,304,4.440456390380859
1678837564.3103654,305,4.430664539337158
1678837564.4851665,306,4.416689872741699
1678837564.6835415,307,4.399810314178467
1678837564.8870952,308,4.381532192230225
1678837565.0774126,309,4.363051891326904
1678837565.2624621,310,4.345092296600342
1678837565.438381,311,4.327526569366455
1678837565.6535475,312,4.309357643127441
1678837565.8608701,313,4.289280891418457
1678837566.0735662,314,4.266051769256592
1678837566.2522225,315,4.239443778991699
1678837566.466845,316,4.210010528564453
1678837566.6783264,317,4.179878234863281
1678837566.9783034,318,4.152592658996582
1678837567.2051044,319,4.130124568939209
1678837567.4295866,320,4.113476753234863
1678837567.6028867,321,4.1028852462768555
1678837567.8182948,322,4.097163200378418
1678837568.0185354,323,4.094671249389648
1678837568.2303083,324,4.0935821533203125
1678837568.4554527,325,4.092195510864258
1678837568.6434863,326,4.089285850524902
1678837568.835378,327,4.0843048095703125
1678837569.0164528,328,4.077144622802734
1678837569.2295697,329,4.068239688873291
1678837569.4232786,330,4.058358669281006
1678837569.5802283,331,4.048326015472412
1678837569.7925415,332,4.038975715637207
1678837570.008662,333,4.030819416046143
1678837570.2128563,334,4.024001121520996
1678837570.4140258,335,4.018263339996338
1678837570.581394,336,4.013003349304199
1678837570.7960863,337,4.0074639320373535
1678837571.0372252,338,4.000842094421387
1678837571.2734666,339,3.9925599098205566
1678837571.4934125,340,3.9822661876678467
1678837571.708891,341,3.9700076580047607
1678837571.966187,342,3.956141710281372
1678837572.2327964,343,3.9412550926208496
1678837572.4034941,344,3.926069736480713
1678837572.612872,345,3.9112000465393066
1678837572.757566,346,3.8970985412597656
1678837572.938886,347,3.883901596069336
1678837573.1387234,348,3.871452808380127
1678837573.3498204,349,3.859358549118042
1678837573.5683491,350,3.8470699787139893
1678837573.7986815,351,3.834078311920166
1678837573.9901853,352,3.819972276687622
1678837574.1595938,353,3.8046047687530518
1678837574.3129277,354,3.7880699634552
1678837574.4735081,355,3.770695447921753
1678837574.6855142,356,3.7529711723327637
1678837574.8273718,357,3.735386610031128
1678837574.9759693,358,3.7183685302734375
1678837575.1260135,359,3.7021350860595703
1678837575.3099897,360,3.686695098876953
1678837575.5344603,361,3.671846866607666
1678837575.786301,362,3.6572329998016357
1678837575.9847538,363,3.642468214035034
1678837576.1794393,364,3.6271915435791016
1678837576.3555777,365,3.6111998558044434
1678837576.5638027,366,3.594444751739502
1678837576.7852473,367,3.577054977416992
1678837576.9916816,368,3.5592899322509766
1678837577.229616,369,3.541447877883911
1678837577.4464371,370,3.5238254070281982
1678837577.6364892,371,3.5066120624542236
1678837577.8106341,372,3.4898905754089355
1678837578.0682006,373,3.4736106395721436
1678837578.3036075,374,3.4576244354248047
1678837578.4829035,375,3.4417405128479004
